"","gutenberg_id","oraciones"
"458",1661,"the stage lost a fine actor, even as science lost an acute reasoner, when he became a specialist in crime."
"459",1661,"it was a quarter past six when we left baker street, and it still wanted ten minutes to the hour when we found ourselves in serpentine avenue."
"460",1661,"it was already dusk, and the lamps were just being lighted as we paced up and down in front of briony lodge, waiting for the coming of its occupant."
"461",1661,"the house was just such as i had pictured it from sherlock holmes' succinct description, but the locality appeared to be less private than i expected."
"462",1661,"on the contrary, for a small street in a quiet neighbourhood, it was remarkably animated."
"463",1661,"there was a group of shabbily dressed men smoking and laughing in a corner, a scissors-grinder with his wheel, two guardsmen who were flirting with a nurse-girl, and several well-dressed young men who were lounging up and down with cigars in their mouths."
"464",1661,"""you see,"" remarked holmes, as we paced to and fro in front of the house, ""this marriage rather simplifies matters."
"465",1661,"the photograph becomes a double-edged weapon now."
"466",1661,"the chances are that she would be as averse to its being seen by mr."
"467",1661,"godfrey norton, as our client is to its coming to the eyes of his princess."
"468",1661,"now the question is, where are we to find the photograph?"""
"469",1661,"""where, indeed?"""
"470",1661,"""it is most unlikely that she carries it about with her."
"471",1661,"it is cabinet size."
"472",1661,"too large for easy concealment about a woman's dress."
"473",1661,"she knows that the king is capable of having her waylaid and searched."
"474",1661,"two attempts of the sort have already been made."
"475",1661,"we may take it, then, that she does not carry it about with her."""
"476",1661,"""where, then?"""
"477",1661,"""her banker or her lawyer."
"478",1661,"there is that double possibility."
"479",1661,"but i am inclined to think neither."
"480",1661,"women are naturally secretive, and they like to do their own secreting."
"481",1661,"why should she hand it over to anyone else?"
"482",1661,"she could trust her own guardianship, but she could not tell what indirect or political influence might be brought to bear upon a business man."
"483",1661,"besides, remember that she had resolved to use it within a few days."
"484",1661,"it must be where she can lay her hands upon it."
"485",1661,"it must be in her own house."""
"486",1661,"""but it has twice been burgled."""
"487",1661,"""pshaw!"
"488",1661,"they did not know how to look."""
"489",1661,"""but how will you look?"""
"490",1661,"""i will not look."""
"491",1661,"""what then?"""
"492",1661,"""i will get her to show me."""
"493",1661,"""but she will refuse."""
"494",1661,"""she will not be able to."
"495",1661,"but i hear the rumble of wheels."
"496",1661,"it is her carriage."
"497",1661,"now carry out my orders to the letter."""
"498",1661,"as he spoke the gleam of the side-lights of a carriage came round the curve of the avenue."
"499",1661,"it was a smart little landau which rattled up to the door of briony lodge."
"500",1661,"as it pulled up, one of the loafing men at the corner dashed forward to open the door in the hope of earning a copper, but was elbowed away by another loafer, who had rushed up with the same intention."
"501",1661,"a fierce quarrel broke out, which was increased by the two guardsmen, who took sides with one of the loungers, and by the scissors-grinder, who was equally hot upon the other side."
"502",1661,"a blow was struck, and in an instant the lady, who had stepped from her carriage, was the centre of a little knot of flushed and struggling men, who struck savagely at each other with their fists and sticks."
"503",1661,"holmes dashed into the crowd to protect the lady; but just as he reached her he gave a cry and dropped to the ground, with the blood running freely down his face."
"504",1661,"at his fall the guardsmen took to their heels in one direction and the loungers in the other, while a number of better-dressed people, who had watched the scuffle without taking part in it, crowded in to help the lady and to attend to the injured man."
"505",1661,"irene adler, as i will still call her, had hurried up the steps; but she stood at the top with her superb figure outlined against the lights of the hall, looking back into the street."
"506",1661,"""is the poor gentleman much hurt?"""
"507",1661,"she asked."
"508",1661,"""he is dead,"" cried several voices."
"509",1661,"""no, no, there's life in him!"""
"510",1661,"shouted another."
"511",1661,"""but he'll be gone before you can get him to hospital."""
"512",1661,"""he's a brave fellow,"" said a woman."
"513",1661,"""they would have had the lady's purse and watch if it hadn't been for him."
"514",1661,"they were a gang, and a rough one, too."
"515",1661,"ah, he's breathing now."""
"516",1661,"""he can't lie in the street."
"517",1661,"may we bring him in, marm?"""
"518",1661,"""surely."
"519",1661,"bring him into the sitting-room."
"520",1661,"there is a comfortable sofa."
"521",1661,"this way, please!"""
"522",1661,"slowly and solemnly he was borne into briony lodge and laid out in the principal room, while i still observed the proceedings from my post by the window."
"523",1661,"the lamps had been lit, but the blinds had not been drawn, so that i could see holmes as he lay upon the couch."
"524",1661,"i do not know whether he was seized with compunction at that moment for the part he was playing, but i know that i never felt more heartily ashamed of myself in my life than when i saw the beautiful creature against whom i was conspiring, or the grace and kindliness with which she waited upon the injured man."
"525",1661,"and yet it would be the blackest treachery to holmes to draw back now from the part which he had intrusted to me."
"526",1661,"i hardened my heart, and took the smoke-rocket from under my ulster."
"527",1661,"after all, i thought, we are not injuring her."
"528",1661,"we are but preventing her from injuring another."
"529",1661,"holmes had sat up upon the couch, and i saw him motion like a man who is in need of air."
"530",1661,"a maid rushed across and threw open the window."
"531",1661,"at the same instant i saw him raise his hand and at the signal i tossed my rocket into the room with a cry of ""fire!"""
"532",1661,"the word was no sooner out of my mouth than the whole crowd of spectators, well dressed and ill--gentlemen, ostlers, and servant-maids--joined in a general shriek of ""fire!"""
"533",1661,"thick clouds of smoke curled through the room and out at the open window."
"534",1661,"i caught a glimpse of rushing figures, and a moment later the voice of holmes from within assuring them that it was a false alarm."
"535",1661,"slipping through the shouting crowd i made my way to the corner of the street, and in ten minutes was rejoiced to find my friend's arm in mine, and to get away from the scene of uproar."
"536",1661,"he walked swiftly and in silence for some few minutes until we had turned down one of the quiet streets which lead towards the edgeware road."
"537",1661,"""you did it very nicely, doctor,"" he remarked."
"538",1661,"""nothing could have been better."
"539",1661,"it is all right."""
"540",1661,"""you have the photograph?"""
"541",1661,"""i know where it is."""
